sn09jf_sep29-z-bl.flm      -18.000000      -13118.647       1090.6746
sn09jf_sep30-z-bl.flm      -17.000000      -12101.178       819.43506
sn09jf_oct01-z-bl.flm      -16.000000      -12414.907       1172.7371
2009jf_20091002_2-z.flm      -15.000000      -11985.999       384.18631
2009jf_20091004-z-bl.flm      -13.000000      -11897.245       405.59174
2009jf_20091006-z-bl.flm      -11.000000      -11374.925       544.55792
sn09jf_oct07-z-bl.flm      -10.000000      -11039.573       540.15704
sn2009jf-20091010-z-bl.flm      -7.0000000      -10737.508       525.02850
2009jf_20091012_2-z.flm      -5.0000000      -10169.946       313.90408
2009jf_20091013_2-z.flm      -4.0000000      -9952.9580       336.07822
sn2009jf-20091014-z-bl.flm      -3.0000000      -9836.2432       386.30035
sn09jf_oct15-z-bl.flm      -2.0000000      -9509.9609       401.38925
2009jf_20091016-z-bl.flm      -1.0000000      -9407.5908       333.07782
sn2009jf-20091017-z-bl.flm   4.6566129e-10      -9224.1680       342.46976
sn2009jf-20091018-z-bl.flm       1.0000000      -9060.2637       348.23093
2009jf_20091018-z-bl.flm       1.0000000      -8773.9746       321.67200
sn2009jf-20091020-z-bl.flm       3.0000000      -8625.1455       349.54904
2009jf_20091020-z-bl.flm       3.0000000      -8583.1504       315.19681
sn09jf_oct24-z-bl.flm       7.0000000      -7957.0469       449.37891
sn2009jf-20091026-z-bl.flm       9.0000000      -7836.1016       369.23459
2009jf_20091028-z-bl.flm       11.000000      -7652.5317       253.87045
2009jf_20091104_2-z.flm       18.000000      -7135.2061       375.98920
sn09jf_nov10-z-bl.flm       24.000000      -6881.0933       716.44574
sn2009jf-20091111-z-bl.flm       25.000000      -6833.3760       634.08307
2009jf_20091113_2-z.flm       27.000000      -7200.8179       314.37460
sn2009jf-20091116-z-bl.flm       30.000000      -6828.0210       659.50659
sn09jf_nov17-z-bl.flm       31.000000      -6791.8228       1520.8456
2009jf_20091119-z-bl.flm       33.000000      -7181.2393       367.55286
sn2009jf-20091120-z-bl.flm       34.000000      -6742.4111       679.51270
sn09jf_dec03-z-bl.flm       46.600000      -6880.1021       763.84668
2009jf_20091205_2-z.flm       48.600000      -7297.0142       297.74518
sn2009jf-20091211-z-bl.flm       54.600000      -6549.2417       615.99585
sn2009jf-20091215-z-bl.flm       58.500000      -6579.6675       552.54376
sn2009jf-20091217-z-bl.flm       60.500000      -6628.3447       574.37311
sn09jf_dec23-z-bl.flm       66.500000      -6458.6841       528.21295
2009jf_20091227-z-bl.flm       70.400000      -6517.4688       540.17877
sn2009jf-20100106-z-bl.flm       80.300000      -6520.5278       546.51379
2009jf_20100107_2-z.flm       81.300000      -6543.3193       421.00424
sn09jf_jan08-z-bl.flm       82.300000      -5910.6436       1009.9106
