2011bm_20110414-iraf-z.flm      -7.6000000      -8790.6191       1570.0612
2011bm_20110418-z-bl.flm      -2.9000000      -7365.3970       955.52039
2011bm_20110420-z-bl.flm     -0.90000000      -7342.6509       1418.0546
2011bm_20110424-iraf-z.flm       3.0000000      -7659.9189       719.56671
2011bm_20110508-z-bl.flm       16.400000      -8793.5293       1192.0278
2011bm_20110522-z-bl.flm       30.300000      -7250.7407       924.97943
2011bm_20110612-iraf-z.flm       49.800000      -4773.9253       1184.3975
2011bm_20110623-z-bl.flm       60.800000      -5606.4102       695.08923
