Bufano/SN2010bh_0323_rb10_Ag0_z0_Ai0-bl.flm      0.30000000      -41777.844       2889.3159
grb100316D-20100324-combnosc-mage-trim-blo-bin-z-bl.flm       1.2000000      -47877.426       4647.9565
Bufano/SN2010bh_0324_rb10_Ag0_z0_Ai0-bl.flm       1.2000000      -38600.289       4095.7048
Bufano/SN2010bh_0325_rb10_Ag0_z0_Ai0-bl.flm       2.2000000      -39252.238       1115.1359
Bufano/SN2010bh_0327_rb10_Ag0_z0_Ai0-bl.flm       4.1000000      -40374.277       1442.0964
Bufano/SN2010bh_0329_rb10_Ag0_z0_Ai0-bl.flm       5.9000000      -37345.500       939.36749
Bufano/SN2010bh_0331_rb10_Ag0_z0_Ai0-bl.flm       7.8000000      -34226.020       1731.1163
Bufano/SN2010bh_0402_Ag0_z0_Ai0-bl.flm       9.7000000      -38723.039       2786.0703
Bufano/SN2010bh_0404_Ag0_z0_Ai0-bl.flm       11.600000      -35806.324       4093.3997
Bufano/SN2010bh_0407_Ag0_z0_Ai0-bl.flm       14.400000      -33703.289       5278.8052
Bufano/SN2010bh_0410_rb10_Ag0_z0_Ai0-bl.flm       17.300000      -25752.258       5298.5322
Bufano/SN2010bh_0417_rb10_Ag0_z0_Ai0-bl.flm       23.900000      -20014.590       5526.1323
