sn2007Y_Ib-norm_-15_V_z.dat      -15.000000      -9177.6709       1021.3122
sn2007Y_Ib-norm_-9_V_z.dat      -9.0000000      -10183.216       940.01257
sn2007Y_Ib-norm_-2_V_z.dat      -2.0000000      -9312.2920       882.76666
sn2007Y_Ib-norm_4.9_V_z.dat       4.9000000      -5939.8174       298.73520
sn2007Y_Ib-norm_7.9_V_z.dat       7.9000000      -4767.3691       382.48441
sn2007Y_Ib-norm_12.8_V_z.dat       12.800000      -3477.4121       516.57159
sn2007Y_Ib-norm_19.8_V_z.dat       19.800000      -2898.9714       439.26840
sn2007Y_Ib-norm_37.7_V_z.dat       37.700000      -2817.5095       449.88977
