sn2005kl-20051125-z-bl.flm      -4.0000000      -7716.4341       2936.9617
sn2005kl-20051204-z-bl.flm       5.0000000      -7763.2271       2106.9109
sn2005kl-20060107-z-bl.flm       39.000000      -4413.0664       2291.5894
sn2005kl-20060207-mmt-z-bl.flm       70.000000      -5218.4624       1054.2002
