sn2005az-20050405-z-bl.flm      -7.7000000      -10155.444       2147.9792
sn2005az-20050406-z-bl.flm      -6.7000000      -9826.4199       923.50580
sn2005az-20050408-z-bl.flm      -4.7000000      -8958.1201       849.77356
sn2005az-20050410-z-bl.flm      -2.7000000      -8080.2808       729.92474
sn2005az-20050412-z-bl.flm     -0.70000000      -7159.9473       985.37476
sn2005az-20050414-z-bl.flm       1.3000000      -7583.5898       642.48157
sn2005az-20050417-z-bl.flm       4.3000000      -7031.5415       573.38000
sn2005az-20050430-z-bl.flm       17.300000      -5936.4282       975.39832
sn2005az-20050502-z-bl.flm       19.300000      -6331.8838       592.90088
sn2005az-20050505-z-bl.flm       22.300000      -6079.9512       955.94916
sn2005az-20050507-z-bl.flm       24.300000      -6030.0757       797.94446
sn2005az-20050509-z-bl.flm       26.300000      -6087.2510       767.41296
sn2005az-20050511-z-bl.flm       28.300000      -5483.1841       918.80560
sn2005az-20050513-z-bl.flm       30.300000      -5907.2451       714.52161
sn2005az-20050514-z-bl.flm       31.300000      -5835.5151       657.31317
sn2005az-20050515-z-bl.flm       32.300000      -5828.2217       1212.2206
sn2005az-20050516-z-bl.flm       33.300000      -5813.6348       780.30896
sn2005az-20050601-z-bl.flm       49.300000      -5172.7412       624.72327
sn2005az-20050609-z-bl.flm       57.300000      -5546.5811       838.39771
sn2005az-20050614-z-bl.flm       62.300000      -5585.5386       825.22913
sn2005az-20050617-z-bl.flm       65.300000      -4883.0522       752.25018
sn2005az-20050709-mmt-z-bl.flm       87.300000      -4953.6494       345.91806
